"","player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes","season_end","total_shots","total_makes","opp_pct","other_attempts","other_makes","other_pct","diff"
"31621","Pascal Siakam",3149673,401585491,0,0,2024,10,5,NA,10,5,0.5,NA
"31622","Pascal Siakam",3149673,401585505,2,1,2024,17,10,0.5,15,9,0.6,-0.1
"31623","Pascal Siakam",3149673,401585520,1,0,2024,11,5,0,10,5,0.5,-0.5
"31624","Pascal Siakam",3149673,401585531,1,0,2024,20,10,0,19,10,0.526315789473684,-0.526315789473684
"31625","Pascal Siakam",3149673,401585556,1,0,2024,14,6,0,13,6,0.461538461538462,-0.461538461538462
"31626","Pascal Siakam",3149673,401585569,0,0,2024,12,6,NA,12,6,0.5,NA
"31627","Pascal Siakam",3149673,401585576,2,0,2024,12,8,0,10,8,0.8,-0.8
"31628","Pascal Siakam",3149673,401585596,0,0,2024,22,11,NA,22,11,0.5,NA
"31629","Pascal Siakam",3149673,401585611,0,0,2024,18,9,NA,18,9,0.5,NA
"31630","Pascal Siakam",3149673,401585625,5,3,2024,15,10,0.6,10,7,0.7,-0.1
"31631","Pascal Siakam",3149673,401585644,3,1,2024,17,11,0.333333333333333,14,10,0.714285714285714,-0.380952380952381
"31632","Pascal Siakam",3149673,401585660,5,2,2024,29,16,0.4,24,14,0.583333333333333,-0.183333333333333
"31633","Pascal Siakam",3149673,401585671,4,3,2024,20,12,0.75,16,9,0.5625,0.1875
"31634","Pascal Siakam",3149673,401585682,0,0,2024,7,2,NA,7,2,0.285714285714286,NA
"31635","Pascal Siakam",3149673,401585691,2,1,2024,16,8,0.5,14,7,0.5,0
"31636","Pascal Siakam",3149673,401585717,2,1,2024,15,7,0.5,13,6,0.461538461538462,0.0384615384615384
"31637","Pascal Siakam",3149673,401585734,4,3,2024,27,12,0.75,23,9,0.391304347826087,0.358695652173913
"31638","Pascal Siakam",3149673,401585744,4,3,2024,10,8,0.75,6,5,0.833333333333333,-0.0833333333333334
"31639","Pascal Siakam",3149673,401585761,1,0,2024,15,7,0,14,7,0.5,-0.5
"31640","Pascal Siakam",3149673,401585774,0,0,2024,10,6,NA,10,6,0.6,NA
"31641","Pascal Siakam",3149673,401585802,0,0,2024,15,7,NA,15,7,0.466666666666667,NA
"31642","Pascal Siakam",3149673,401585816,4,2,2024,18,13,0.5,14,11,0.785714285714286,-0.285714285714286
"31643","Pascal Siakam",3149673,401616461,2,1,2024,13,9,0.5,11,8,0.727272727272727,-0.227272727272727
"31644","Pascal Siakam",3149673,401616470,4,2,2024,15,11,0.5,11,9,0.818181818181818,-0.318181818181818
"31645","Paul George",4251,401584102,0,0,2024,12,3,NA,12,3,0.25,NA
"31646","Paul George",4251,401584112,3,0,2024,26,13,0,23,13,0.565217391304348,-0.565217391304348
"31647","Paul George",4251,401584125,0,0,2024,22,8,NA,22,8,0.363636363636364,NA
"31648","Paul George",4251,401584140,2,0,2024,30,14,0,28,14,0.5,-0.5
"31649","Paul George",4251,401584702,3,2,2024,17,11,0.666666666666667,14,9,0.642857142857143,0.0238095238095237
"31650","Paul George",4251,401584713,1,0,2024,17,9,0,16,9,0.5625,-0.5625
"31651","Paul George",4251,401584727,2,1,2024,17,8,0.5,15,7,0.466666666666667,0.0333333333333333
"31652","Paul George",4251,401584742,3,3,2024,17,8,1,14,5,0.357142857142857,0.642857142857143
"31653","Paul George",4251,401584755,1,0,2024,16,11,0,15,11,0.733333333333333,-0.733333333333333
"31654","Paul George",4251,401584779,0,0,2024,11,2,NA,11,2,0.181818181818182,NA
"31655","Paul George",4251,401584788,0,0,2024,20,7,NA,20,7,0.35,NA
"31656","Paul George",4251,401584807,3,2,2024,16,8,0.666666666666667,13,6,0.461538461538462,0.205128205128205
"31657","Paul George",4251,401584851,2,2,2024,16,11,1,14,9,0.642857142857143,0.357142857142857
"31658","Paul George",4251,401584863,1,0,2024,23,8,0,22,8,0.363636363636364,-0.363636363636364
"31659","Paul George",4251,401584872,3,2,2024,19,9,0.666666666666667,16,7,0.4375,0.229166666666667
"31660","Paul George",4251,401584885,0,0,2024,13,2,NA,13,2,0.153846153846154,NA
"31661","Paul George",4251,401584892,1,0,2024,18,7,0,17,7,0.411764705882353,-0.411764705882353
"31662","Paul George",4251,401584901,0,0,2024,18,6,NA,18,6,0.333333333333333,NA
"31663","Paul George",4251,401584908,0,0,2024,17,8,NA,17,8,0.470588235294118,NA
"31664","Paul George",4251,401584932,0,0,2024,17,7,NA,17,7,0.411764705882353,NA
"31665","Paul George",4251,401584937,0,0,2024,7,3,NA,7,3,0.428571428571429,NA
"31666","Paul George",4251,401584971,2,1,2024,18,11,0.5,16,10,0.625,-0.125
"31667","Paul George",4251,401584978,1,0,2024,21,9,0,20,9,0.45,-0.45
"31668","Paul George",4251,401585007,0,0,2024,14,7,NA,14,7,0.5,NA
"31669","Paul George",4251,401585017,2,0,2024,17,9,0,15,9,0.6,-0.6
"31670","Paul George",4251,401585042,1,0,2024,25,10,0,24,10,0.416666666666667,-0.416666666666667
"31671","Paul George",4251,401585066,2,1,2024,21,8,0.5,19,7,0.368421052631579,0.131578947368421
"31672","Paul George",4251,401585086,0,0,2024,14,7,NA,14,7,0.5,NA
"31673","Paul George",4251,401585101,3,2,2024,14,8,0.666666666666667,11,6,0.545454545454545,0.121212121212121
"31674","Paul George",4251,401585114,2,1,2024,15,9,0.5,13,8,0.615384615384615,-0.115384615384615
"31675","Paul George",4251,401585133,1,0,2024,18,8,0,17,8,0.470588235294118,-0.470588235294118
"31676","Paul George",4251,401585139,2,1,2024,19,10,0.5,17,9,0.529411764705882,-0.0294117647058824
"31677","Paul George",4251,401585154,2,0,2024,22,12,0,20,12,0.6,-0.6
"31678","Paul George",4251,401585165,4,2,2024,18,12,0.5,14,10,0.714285714285714,-0.214285714285714
"31679","Paul George",4251,401585181,0,0,2024,19,5,NA,19,5,0.263157894736842,NA
"31680","Paul George",4251,401585196,7,5,2024,24,15,0.714285714285714,17,10,0.588235294117647,0.126050420168067
"31681","Paul George",4251,401585228,0,0,2024,17,5,NA,17,5,0.294117647058824,NA
"31682","Paul George",4251,401585246,2,1,2024,12,8,0.5,10,7,0.7,-0.2
"31683","Paul George",4251,401585265,0,0,2024,15,6,NA,15,6,0.4,NA
"31684","Paul George",4251,401585274,0,0,2024,11,5,NA,11,5,0.454545454545455,NA
"31685","Paul George",4251,401585286,0,0,2024,11,3,NA,11,3,0.272727272727273,NA
"31686","Paul George",4251,401585316,0,0,2024,16,8,NA,16,8,0.5,NA
"31687","Paul George",4251,401585336,0,0,2024,13,3,NA,13,3,0.230769230769231,NA
"31688","Paul George",4251,401585344,0,0,2024,13,7,NA,13,7,0.538461538461538,NA
"31689","Paul George",4251,401585359,0,0,2024,15,3,NA,15,3,0.2,NA
"31690","Paul George",4251,401585377,2,0,2024,24,14,0,22,14,0.636363636363636,-0.636363636363636
"31691","Paul George",4251,401585398,0,0,2024,16,5,NA,16,5,0.3125,NA
"31692","Paul George",4251,401585417,1,0,2024,17,8,0,16,8,0.5,-0.5
"31693","Paul George",4251,401585427,0,0,2024,16,6,NA,16,6,0.375,NA
"31694","Paul George",4251,401585435,0,0,2024,12,5,NA,12,5,0.416666666666667,NA
"31695","Paul George",4251,401585493,3,2,2024,15,8,0.666666666666667,12,6,0.5,0.166666666666667
"31696","Paul George",4251,401585501,0,0,2024,16,5,NA,16,5,0.3125,NA
"31697","Paul George",4251,401585508,2,1,2024,17,10,0.5,15,9,0.6,-0.1
"31698","Paul George",4251,401585525,0,0,2024,15,7,NA,15,7,0.466666666666667,NA
"31699","Paul George",4251,401585545,0,0,2024,16,8,NA,16,8,0.5,NA
"31700","Paul George",4251,401585572,0,0,2024,11,5,NA,11,5,0.454545454545455,NA
"31701","Paul George",4251,401585584,6,5,2024,12,11,0.833333333333333,6,6,1,-0.166666666666667
"31702","Paul George",4251,401585592,3,2,2024,21,10,0.666666666666667,18,8,0.444444444444444,0.222222222222222
"31703","Paul George",4251,401585610,0,0,2024,20,9,NA,20,9,0.45,NA
"31704","Paul George",4251,401585631,1,0,2024,18,10,0,17,10,0.588235294117647,-0.588235294117647
"31705","Paul George",4251,401585645,6,4,2024,14,10,0.666666666666667,8,6,0.75,-0.0833333333333334
"31706","Paul George",4251,401585656,0,0,2024,15,7,NA,15,7,0.466666666666667,NA
"31707","Paul George",4251,401585671,3,2,2024,18,12,0.666666666666667,15,10,0.666666666666667,0
"31708","Paul George",4251,401585680,1,0,2024,18,7,0,17,7,0.411764705882353,-0.411764705882353
"31709","Paul George",4251,401585692,0,0,2024,14,4,NA,14,4,0.285714285714286,NA
"31710","Paul George",4251,401585707,8,7,2024,21,14,0.875,13,7,0.538461538461538,0.336538461538462
"31711","Paul George",4251,401585729,1,0,2024,12,5,0,11,5,0.454545454545455,-0.454545454545455
"31712","Paul George",4251,401585742,2,1,2024,21,10,0.5,19,9,0.473684210526316,0.0263157894736842
"31713","Paul George",4251,401585754,3,2,2024,9,5,0.666666666666667,6,3,0.5,0.166666666666667
"31714","Paul George",4251,401585760,0,0,2024,24,10,NA,24,10,0.416666666666667,NA
"31715","Paul George",4251,401585784,0,0,2024,15,7,NA,15,7,0.466666666666667,NA
"31716","Paul George",4251,401585812,0,0,2024,5,3,NA,5,3,0.6,NA
"31717","Paul George",4251,401616469,0,0,2024,20,8,NA,20,8,0.4,NA
"31718","Paul George",4251,401616479,1,1,2024,13,8,1,12,7,0.583333333333333,0.416666666666667
"31719","Paul George",4251,401623259,1,0,2024,9,5,0,8,5,0.625,-0.625
"31720","Shai Gilgeous-Alexander",4278073,401584104,3,2,2024,25,14,0.666666666666667,22,12,0.545454545454545,0.121212121212121
"31721","Shai Gilgeous-Alexander",4278073,401584109,2,0,2024,16,10,0,14,10,0.714285714285714,-0.714285714285714
"31722","Shai Gilgeous-Alexander",4278073,401584146,5,4,2024,22,13,0.8,17,9,0.529411764705882,0.270588235294118
"31723","Shai Gilgeous-Alexander",4278073,401584698,4,2,2024,18,12,0.5,14,10,0.714285714285714,-0.214285714285714
"31724","Shai Gilgeous-Alexander",4278073,401584709,6,3,2024,26,15,0.5,20,12,0.6,-0.1
"31725","Shai Gilgeous-Alexander",4278073,401584723,0,0,2024,16,2,NA,16,2,0.125,NA
"31726","Shai Gilgeous-Alexander",4278073,401584737,0,0,2024,23,11,NA,23,11,0.478260869565217,NA
"31727","Shai Gilgeous-Alexander",4278073,401584749,0,0,2024,20,8,NA,20,8,0.4,NA
"31728","Shai Gilgeous-Alexander",4278073,401584783,2,1,2024,20,11,0.5,18,10,0.555555555555556,-0.0555555555555556
"31729","Shai Gilgeous-Alexander",4278073,401584795,8,6,2024,22,15,0.75,14,9,0.642857142857143,0.107142857142857
"31730","Shai Gilgeous-Alexander",4278073,401584813,2,1,2024,22,13,0.5,20,12,0.6,-0.1
"31731","Shai Gilgeous-Alexander",4278073,401584829,0,0,2024,21,6,NA,21,6,0.285714285714286,NA
"31732","Shai Gilgeous-Alexander",4278073,401584835,5,1,2024,29,18,0.2,24,17,0.708333333333333,-0.508333333333333
"31733","Shai Gilgeous-Alexander",4278073,401584843,3,2,2024,13,10,0.666666666666667,10,8,0.8,-0.133333333333333
"31734","Shai Gilgeous-Alexander",4278073,401584862,6,4,2024,19,11,0.666666666666667,13,7,0.538461538461538,0.128205128205128
"31735","Shai Gilgeous-Alexander",4278073,401584867,3,2,2024,21,10,0.666666666666667,18,8,0.444444444444444,0.222222222222222
"31736","Shai Gilgeous-Alexander",4278073,401584899,3,2,2024,18,11,0.666666666666667,15,9,0.6,0.0666666666666667
"31737","Shai Gilgeous-Alexander",4278073,401584915,2,1,2024,13,6,0.5,11,5,0.454545454545455,0.0454545454545455
"31738","Shai Gilgeous-Alexander",4278073,401584930,4,3,2024,17,12,0.75,13,9,0.692307692307692,0.0576923076923077
"31739","Shai Gilgeous-Alexander",4278073,401584952,0,0,2024,27,13,NA,27,13,0.481481481481481,NA
"31740","Shai Gilgeous-Alexander",4278073,401584968,1,1,2024,20,9,1,19,8,0.421052631578947,0.578947368421053
"31741","Shai Gilgeous-Alexander",4278073,401584983,1,0,2024,18,8,0,17,8,0.470588235294118,-0.470588235294118
"31742","Shai Gilgeous-Alexander",4278073,401585007,1,0,2024,25,11,0,24,11,0.458333333333333,-0.458333333333333
"31743","Shai Gilgeous-Alexander",4278073,401585025,2,0,2024,21,12,0,19,12,0.631578947368421,-0.631578947368421
"31744","Shai Gilgeous-Alexander",4278073,401585039,7,7,2024,19,14,1,12,7,0.583333333333333,0.416666666666667
"31745","Shai Gilgeous-Alexander",4278073,401585047,2,1,2024,23,13,0.5,21,12,0.571428571428571,-0.0714285714285714
"31746","Shai Gilgeous-Alexander",4278073,401585063,5,3,2024,20,14,0.6,15,11,0.733333333333333,-0.133333333333333
"31747","Shai Gilgeous-Alexander",4278073,401585075,1,0,2024,15,7,0,14,7,0.5,-0.5
"31748","Shai Gilgeous-Alexander",4278073,401585090,5,2,2024,22,14,0.4,17,12,0.705882352941177,-0.305882352941176
"31749","Shai Gilgeous-Alexander",4278073,401585095,2,1,2024,24,11,0.5,22,10,0.454545454545455,0.0454545454545455
"31750","Shai Gilgeous-Alexander",4278073,401585109,2,0,2024,19,11,0,17,11,0.647058823529412,-0.647058823529412
"31751","Shai Gilgeous-Alexander",4278073,401585136,4,3,2024,17,11,0.75,13,8,0.615384615384615,0.134615384615385
"31752","Shai Gilgeous-Alexander",4278073,401585150,4,1,2024,17,11,0.25,13,10,0.769230769230769,-0.519230769230769
"31753","Shai Gilgeous-Alexander",4278073,401585157,2,1,2024,15,11,0.5,13,10,0.769230769230769,-0.269230769230769
"31754","Shai Gilgeous-Alexander",4278073,401585174,3,1,2024,20,13,0.333333333333333,17,12,0.705882352941177,-0.372549019607843
"31755","Shai Gilgeous-Alexander",4278073,401585193,0,0,2024,19,9,NA,19,9,0.473684210526316,NA
"31756","Shai Gilgeous-Alexander",4278073,401585196,0,0,2024,16,6,NA,16,6,0.375,NA
"31757","Shai Gilgeous-Alexander",4278073,401585209,0,0,2024,15,8,NA,15,8,0.533333333333333,NA
"31758","Shai Gilgeous-Alexander",4278073,401585227,0,0,2024,22,10,NA,22,10,0.454545454545455,NA
"31759","Shai Gilgeous-Alexander",4278073,401585245,0,0,2024,24,10,NA,24,10,0.416666666666667,NA
"31760","Shai Gilgeous-Alexander",4278073,401585250,3,2,2024,15,9,0.666666666666667,12,7,0.583333333333333,0.0833333333333333
"31761","Shai Gilgeous-Alexander",4278073,401585268,1,0,2024,21,10,0,20,10,0.5,-0.5
"31762","Shai Gilgeous-Alexander",4278073,401585282,7,6,2024,20,13,0.857142857142857,13,7,0.538461538461538,0.318681318681319
"31763","Shai Gilgeous-Alexander",4278073,401585292,2,0,2024,18,10,0,16,10,0.625,-0.625
"31764","Shai Gilgeous-Alexander",4278073,401585310,1,0,2024,22,10,0,21,10,0.476190476190476,-0.476190476190476
"31765","Shai Gilgeous-Alexander",4278073,401585323,7,6,2024,15,11,0.857142857142857,8,5,0.625,0.232142857142857
"31766","Shai Gilgeous-Alexander",4278073,401585338,1,0,2024,17,9,0,16,9,0.5625,-0.5625
"31767","Shai Gilgeous-Alexander",4278073,401585352,5,4,2024,22,11,0.8,17,7,0.411764705882353,0.388235294117647
"31768","Shai Gilgeous-Alexander",4278073,401585376,1,0,2024,16,9,0,15,9,0.6,-0.6
"31769","Shai Gilgeous-Alexander",4278073,401585388,1,0,2024,26,15,0,25,15,0.6,-0.6
"31770","Shai Gilgeous-Alexander",4278073,401585400,5,4,2024,24,11,0.8,19,7,0.368421052631579,0.431578947368421
"31771","Shai Gilgeous-Alexander",4278073,401585427,3,1,2024,19,12,0.333333333333333,16,11,0.6875,-0.354166666666667
"31772","Shai Gilgeous-Alexander",4278073,401585437,4,3,2024,17,10,0.75,13,7,0.538461538461538,0.211538461538462
"31773","Shai Gilgeous-Alexander",4278073,401585450,2,0,2024,23,13,0,21,13,0.619047619047619,-0.619047619047619
"31774","Shai Gilgeous-Alexander",4278073,401585469,1,0,2024,21,11,0,20,11,0.55,-0.55
"31775","Shai Gilgeous-Alexander",4278073,401585481,3,1,2024,22,12,0.333333333333333,19,11,0.578947368421053,-0.245614035087719
"31776","Shai Gilgeous-Alexander",4278073,401585506,7,5,2024,27,15,0.714285714285714,20,10,0.5,0.214285714285714
"31777","Shai Gilgeous-Alexander",4278073,401585512,0,0,2024,13,5,NA,13,5,0.384615384615385,NA
"31778","Shai Gilgeous-Alexander",4278073,401585528,2,0,2024,23,13,0,21,13,0.619047619047619,-0.619047619047619
"31779","Shai Gilgeous-Alexander",4278073,401585542,2,1,2024,25,13,0.5,23,12,0.521739130434783,-0.0217391304347826
"31780","Shai Gilgeous-Alexander",4278073,401585559,1,1,2024,14,8,1,13,7,0.538461538461538,0.461538461538462
"31781","Shai Gilgeous-Alexander",4278073,401585569,1,0,2024,27,12,0,26,12,0.461538461538462,-0.461538461538462
"31782","Shai Gilgeous-Alexander",4278073,401585587,2,1,2024,16,9,0.5,14,8,0.571428571428571,-0.0714285714285714
"31783","Shai Gilgeous-Alexander",4278073,401585600,1,0,2024,16,8,0,15,8,0.533333333333333,-0.533333333333333
"31784","Shai Gilgeous-Alexander",4278073,401585628,2,0,2024,22,12,0,20,12,0.6,-0.6
"31785","Shai Gilgeous-Alexander",4278073,401585640,0,0,2024,20,9,NA,20,9,0.45,NA
"31786","Shai Gilgeous-Alexander",4278073,401585658,0,0,2024,12,5,NA,12,5,0.416666666666667,NA
"31787","Shai Gilgeous-Alexander",4278073,401585674,1,0,2024,20,9,0,19,9,0.473684210526316,-0.473684210526316
"31788","Shai Gilgeous-Alexander",4278073,401585710,3,2,2024,16,7,0.666666666666667,13,5,0.384615384615385,0.282051282051282
"31789","Shai Gilgeous-Alexander",4278073,401585781,2,1,2024,21,11,0.5,19,10,0.526315789473684,-0.0263157894736842
"31790","Shai Gilgeous-Alexander",4278073,401585791,1,0,2024,18,10,0,17,10,0.588235294117647,-0.588235294117647
"31791","Shai Gilgeous-Alexander",4278073,401585807,0,0,2024,21,7,NA,21,7,0.333333333333333,NA
"31792","Shai Gilgeous-Alexander",4278073,401585824,0,0,2024,11,5,NA,11,5,0.454545454545455,NA
"31793","Shai Gilgeous-Alexander",4278073,401616466,5,3,2024,18,13,0.6,13,10,0.769230769230769,-0.169230769230769
"31794","Shai Gilgeous-Alexander",4278073,401616476,3,1,2024,30,15,0.333333333333333,27,14,0.518518518518518,-0.185185185185185
"31795","Shai Gilgeous-Alexander",4278073,401623259,4,3,2024,16,12,0.75,12,9,0.75,0
"31796","Stephen Curry",3975,401584093,2,1,2024,15,9,0.5,13,8,0.615384615384615,-0.115384615384615
"31797","Stephen Curry",3975,401584139,2,0,2024,20,11,0,18,11,0.611111111111111,-0.611111111111111
"31798","Stephen Curry",3975,401584148,1,0,2024,20,8,0,19,8,0.421052631578947,-0.421052631578947
"31799","Stephen Curry",3975,401584690,0,0,2024,20,8,NA,20,8,0.4,NA
"31800","Stephen Curry",3975,401584715,4,1,2024,19,14,0.25,15,13,0.866666666666667,-0.616666666666667
"31801","Stephen Curry",3975,401584724,2,1,2024,16,6,0.5,14,5,0.357142857142857,0.142857142857143
"31802","Stephen Curry",3975,401584736,5,3,2024,22,15,0.6,17,12,0.705882352941177,-0.105882352941177
"31803","Stephen Curry",3975,401584754,0,0,2024,15,7,NA,15,7,0.466666666666667,NA
"31804","Stephen Curry",3975,401584770,1,0,2024,16,8,0,15,8,0.533333333333333,-0.533333333333333
"31805","Stephen Curry",3975,401584773,2,0,2024,26,12,0,24,12,0.5,-0.5
"31806","Stephen Curry",3975,401584797,1,0,2024,17,6,0,16,6,0.375,-0.375
"31807","Stephen Curry",3975,401584804,0,0,2024,24,9,NA,24,9,0.375,NA
"31808","Stephen Curry",3975,401584814,2,1,2024,25,11,0.5,23,10,0.434782608695652,0.0652173913043478
"31809","Stephen Curry",3975,401584835,2,1,2024,21,8,0.5,19,7,0.368421052631579,0.131578947368421
"31810","Stephen Curry",3975,401584852,0,0,2024,14,8,NA,14,8,0.571428571428571,NA
"31811","Stephen Curry",3975,401584864,0,0,2024,15,6,NA,15,6,0.4,NA
"31812","Stephen Curry",3975,401584901,1,0,2024,15,8,0,14,8,0.571428571428571,-0.571428571428571
"31813","Stephen Curry",3975,401584908,2,1,2024,18,7,0.5,16,6,0.375,0.125
"31814","Stephen Curry",3975,401584936,2,0,2024,24,8,0,22,8,0.363636363636364,-0.363636363636364
"31815","Stephen Curry",3975,401584953,1,0,2024,17,5,0,16,5,0.3125,-0.3125
"31816","Stephen Curry",3975,401584967,5,4,2024,22,14,0.8,17,10,0.588235294117647,0.211764705882353
"31817","Stephen Curry",3975,401584976,0,0,2024,12,2,NA,12,2,0.166666666666667,NA
"31818","Stephen Curry",3975,401584990,1,0,2024,21,11,0,20,11,0.55,-0.55
"31819","Stephen Curry",3975,401585014,2,1,2024,18,9,0.5,16,8,0.5,0
"31820","Stephen Curry",3975,401585027,2,1,2024,18,11,0.5,16,10,0.625,-0.125
"31821","Stephen Curry",3975,401585030,0,0,2024,21,7,NA,21,7,0.333333333333333,NA
"31822","Stephen Curry",3975,401585054,0,0,2024,15,3,NA,15,3,0.2,NA
"31823","Stephen Curry",3975,401585072,2,1,2024,25,9,0.5,23,8,0.347826086956522,0.152173913043478
"31824","Stephen Curry",3975,401585091,4,3,2024,20,12,0.75,16,9,0.5625,0.1875
"31825","Stephen Curry",3975,401585106,4,3,2024,23,11,0.75,19,8,0.421052631578947,0.328947368421053
"31826","Stephen Curry",3975,401585118,0,0,2024,19,7,NA,19,7,0.368421052631579,NA
"31827","Stephen Curry",3975,401585132,0,0,2024,14,2,NA,14,2,0.142857142857143,NA
"31828","Stephen Curry",3975,401585153,0,0,2024,13,4,NA,13,4,0.307692307692308,NA
"31829","Stephen Curry",3975,401585164,0,0,2024,24,8,NA,24,8,0.333333333333333,NA
"31830","Stephen Curry",3975,401585188,4,3,2024,20,11,0.75,16,8,0.5,0.25
"31831","Stephen Curry",3975,401585254,0,0,2024,16,7,NA,16,7,0.4375,NA
"31832","Stephen Curry",3975,401585260,1,0,2024,26,13,0,25,13,0.52,-0.52
"31833","Stephen Curry",3975,401585278,1,0,2024,35,17,0,34,17,0.5,-0.5
"31834","Stephen Curry",3975,401585301,3,1,2024,17,12,0.333333333333333,14,11,0.785714285714286,-0.452380952380952
"31835","Stephen Curry",3975,401585321,0,0,2024,16,6,NA,16,6,0.375,NA
"31836","Stephen Curry",3975,401585327,6,3,2024,38,22,0.5,32,19,0.59375,-0.09375
"31837","Stephen Curry",3975,401585345,2,1,2024,24,12,0.5,22,11,0.5,0
"31838","Stephen Curry",3975,401585355,0,0,2024,7,2,NA,7,2,0.285714285714286,NA
"31839","Stephen Curry",3975,401585361,7,5,2024,22,15,0.714285714285714,15,10,0.666666666666667,0.0476190476190477
"31840","Stephen Curry",3975,401585385,0,0,2024,22,10,NA,22,10,0.454545454545455,NA
"31841","Stephen Curry",3975,401585397,2,1,2024,19,9,0.5,17,8,0.470588235294118,0.0294117647058824
"31842","Stephen Curry",3975,401585417,0,0,2024,31,15,NA,31,15,0.483870967741935,NA
"31843","Stephen Curry",3975,401585430,2,0,2024,24,12,0,22,12,0.545454545454545,-0.545454545454545
"31844","Stephen Curry",3975,401585439,0,0,2024,14,5,NA,14,5,0.357142857142857,NA
"31845","Stephen Curry",3975,401585452,0,0,2024,19,6,NA,19,6,0.315789473684211,NA
"31846","Stephen Curry",3975,401585462,0,0,2024,21,6,NA,21,6,0.285714285714286,NA
"31847","Stephen Curry",3975,401585480,0,0,2024,26,11,NA,26,11,0.423076923076923,NA
"31848","Stephen Curry",3975,401585488,0,0,2024,22,9,NA,22,9,0.409090909090909,NA
"31849","Stephen Curry",3975,401585500,0,0,2024,13,2,NA,13,2,0.153846153846154,NA
"31850","Stephen Curry",3975,401585527,2,1,2024,18,10,0.5,16,9,0.5625,-0.0625
"31851","Stephen Curry",3975,401585535,1,0,2024,18,5,0,17,5,0.294117647058824,-0.294117647058824
"31852","Stephen Curry",3975,401585601,5,3,2024,24,12,0.6,19,9,0.473684210526316,0.126315789473684
"31853","Stephen Curry",3975,401585616,3,2,2024,20,8,0.666666666666667,17,6,0.352941176470588,0.313725490196078
"31854","Stephen Curry",3975,401585629,1,0,2024,9,5,0,8,5,0.625,-0.625
"31855","Stephen Curry",3975,401585644,1,0,2024,24,9,0,23,9,0.391304347826087,-0.391304347826087
"31856","Stephen Curry",3975,401585659,1,0,2024,21,9,0,20,9,0.45,-0.45
"31857","Stephen Curry",3975,401585672,0,0,2024,15,7,NA,15,7,0.466666666666667,NA
"31858","Stephen Curry",3975,401585677,0,0,2024,18,6,NA,18,6,0.333333333333333,NA
"31859","Stephen Curry",3975,401585690,3,1,2024,18,9,0.333333333333333,15,8,0.533333333333333,-0.2
"31860","Stephen Curry",3975,401585713,4,2,2024,23,12,0.5,19,10,0.526315789473684,-0.0263157894736842
"31861","Stephen Curry",3975,401585725,0,0,2024,23,9,NA,23,9,0.391304347826087,NA
"31862","Stephen Curry",3975,401585741,0,0,2024,14,9,NA,14,9,0.642857142857143,NA
"31863","Stephen Curry",3975,401585783,3,2,2024,9,7,0.666666666666667,6,5,0.833333333333333,-0.166666666666667
"31864","Stephen Curry",3975,401585797,0,0,2024,22,8,NA,22,8,0.363636363636364,NA
"31865","Stephen Curry",3975,401585810,6,4,2024,23,12,0.666666666666667,17,8,0.470588235294118,0.196078431372549
"31866","Stephen Curry",3975,401616468,3,2,2024,18,8,0.666666666666667,15,6,0.4,0.266666666666667
"31867","Stephen Curry",3975,401616476,4,3,2024,20,10,0.75,16,7,0.4375,0.3125
"31868","Stephen Curry",3975,401623259,0,0,2024,17,6,NA,17,6,0.352941176470588,NA
"31869","Stephen Curry",3975,401636113,0,0,2024,14,4,NA,14,4,0.285714285714286,NA
"31870","Stephen Curry",3975,401636114,0,0,2024,18,5,NA,18,5,0.277777777777778,NA
"31871","Tyrese Haliburton",4396993,401584089,0,0,2024,14,5,NA,14,5,0.357142857142857,NA
"31872","Tyrese Haliburton",4396993,401584107,3,2,2024,18,11,0.666666666666667,15,9,0.6,0.0666666666666667
"31873","Tyrese Haliburton",4396993,401584127,4,3,2024,18,11,0.75,14,8,0.571428571428571,0.178571428571429
"31874","Tyrese Haliburton",4396993,401584135,2,1,2024,23,9,0.5,21,8,0.380952380952381,0.119047619047619
"31875","Tyrese Haliburton",4396993,401584692,0,0,2024,16,9,NA,16,9,0.5625,NA
"31876","Tyrese Haliburton",4396993,401584719,3,2,2024,16,7,0.666666666666667,13,5,0.384615384615385,0.282051282051282
"31877","Tyrese Haliburton",4396993,401584730,0,0,2024,16,6,NA,16,6,0.375,NA
"31878","Tyrese Haliburton",4396993,401584761,7,5,2024,21,14,0.714285714285714,14,9,0.642857142857143,0.0714285714285714
"31879","Tyrese Haliburton",4396993,401584774,3,2,2024,19,9,0.666666666666667,16,7,0.4375,0.229166666666667
"31880","Tyrese Haliburton",4396993,401584786,0,0,2024,12,6,NA,12,6,0.5,NA
"31881","Tyrese Haliburton",4396993,401584799,3,2,2024,17,10,0.666666666666667,14,8,0.571428571428571,0.0952380952380952
"31882","Tyrese Haliburton",4396993,401584808,4,3,2024,14,9,0.75,10,6,0.6,0.15
"31883","Tyrese Haliburton",4396993,401584837,1,0,2024,14,4,0,13,4,0.307692307692308,-0.307692307692308
"31884","Tyrese Haliburton",4396993,401584858,1,0,2024,22,12,0,21,12,0.571428571428571,-0.571428571428571
"31885","Tyrese Haliburton",4396993,401584882,4,3,2024,17,11,0.75,13,8,0.615384615384615,0.134615384615385
"31886","Tyrese Haliburton",4396993,401584895,3,2,2024,28,15,0.666666666666667,25,13,0.52,0.146666666666667
